2013-10-13 18:40:33,176 Total number of light curves: 1602180
2013-10-13 18:40:55,450 [    179/160218]Grid done. P = 0.24 | Dur. = 0.02 | Depth = 0.80
2013-10-13 18:40:55,561 [    180/160218]Grid done. P = 0.24 | Dur. = 0.02 | Depth = 0.90
2013-10-13 18:40:55,675 [    181/160218]Grid done. P = 0.24 | Dur. = 0.03 | Depth = 0.10
2013-10-13 18:40:55,786 [    182/160218]Grid done. P = 0.24 | Dur. = 0.03 | Depth = 0.20
2013-10-13 18:40:55,901 [    183/160218]Grid done. P = 0.24 | Dur. = 0.03 | Depth = 0.30
2013-10-13 18:40:56,016 [    184/160218]Grid done. P = 0.24 | Dur. = 0.03 | Depth = 0.40
2013-10-13 18:40:56,126 [    185/160218]Grid done. P = 0.24 | Dur. = 0.03 | Depth = 0.50
2013-10-13 18:40:56,242 [    186/160218]Grid done. P = 0.24 | Dur. = 0.03 | Depth = 0.60
2013-10-13 18:40:56,358 [    187/160218]Grid done. P = 0.24 | Dur. = 0.03 | Depth = 0.70
2013-10-13 18:40:56,473 [    188/160218]Grid done. P = 0.24 | Dur. = 0.03 | Depth = 0.80
2013-10-13 18:40:56,583 [    189/160218]Grid done. P = 0.24 | Dur. = 0.03 | Depth = 0.90
2013-10-13 18:40:56,704 [    190/160218]Grid done. P = 0.24 | Dur. = 0.04 | Depth = 0.10
2013-10-13 18:40:56,815 [    191/160218]Grid done. P = 0.24 | Dur. = 0.04 | Depth = 0.20
2013-10-13 18:40:56,930 [    192/160218]Grid done. P = 0.24 | Dur. = 0.04 | Depth = 0.30
2013-10-13 18:40:57,042 [    193/160218]Grid done. P = 0.24 | Dur. = 0.04 | Depth = 0.40
2013-10-13 18:40:57,159 [    194/160218]Grid done. P = 0.24 | Dur. = 0.04 | Depth = 0.50
2013-10-13 18:40:57,268 [    195/160218]Grid done. P = 0.24 | Dur. = 0.04 | Depth = 0.60
2013-10-13 18:40:57,379 [    196/160218]Grid done. P = 0.24 | Dur. = 0.04 | Depth = 0.70
2013-10-13 18:40:57,594 [    197/160218]Grid done. P = 0.24 | Dur. = 0.04 | Depth = 0.80
2013-10-13 18:40:57,713 [    198/160218]Grid done. P = 0.24 | Dur. = 0.04 | Depth = 0.90
2013-10-13 18:40:57,851 [    199/160218]Grid done. P = 0.24 | Dur. = 0.05 | Depth = 0.10
2013-10-13 18:40:58,024 [    200/160218]Grid done. P = 0.24 | Dur. = 0.05 | Depth = 0.20
2013-10-13 18:40:58,148 [    201/160218]Grid done. P = 0.24 | Dur. = 0.05 | Depth = 0.30
2013-10-13 18:40:58,269 [    202/160218]Grid done. P = 0.24 | Dur. = 0.05 | Depth = 0.40
2013-10-13 18:40:58,379 [    203/160218]Grid done. P = 0.24 | Dur. = 0.05 | Depth = 0.50
2013-10-13 18:40:58,496 [    204/160218]Grid done. P = 0.24 | Dur. = 0.05 | Depth = 0.60
2013-10-13 18:40:58,616 [    205/160218]Grid done. P = 0.24 | Dur. = 0.05 | Depth = 0.70
2013-10-13 18:40:58,731 [    206/160218]Grid done. P = 0.24 | Dur. = 0.05 | Depth = 0.80
2013-10-13 18:40:58,849 [    207/160218]Grid done. P = 0.24 | Dur. = 0.05 | Depth = 0.90
2013-10-13 18:40:58,972 [    208/160218]Grid done. P = 0.24 | Dur. = 0.06 | Depth = 0.10
2013-10-13 18:40:59,083 [    209/160218]Grid done. P = 0.24 | Dur. = 0.06 | Depth = 0.20
2013-10-13 18:40:59,194 [    210/160218]Grid done. P = 0.24 | Dur. = 0.06 | Depth = 0.30
2013-10-13 18:40:59,311 [    211/160218]Grid done. P = 0.24 | Dur. = 0.06 | Depth = 0.40
2013-10-13 18:40:59,435 [    212/160218]Grid done. P = 0.24 | Dur. = 0.06 | Depth = 0.50
2013-10-13 18:40:59,552 [    213/160218]Grid done. P = 0.24 | Dur. = 0.06 | Depth = 0.60
2013-10-13 18:40:59,663 [    214/160218]Grid done. P = 0.24 | Dur. = 0.06 | Depth = 0.70
2013-10-13 18:40:59,773 [    215/160218]Grid done. P = 0.24 | Dur. = 0.06 | Depth = 0.80
2013-10-13 18:40:59,898 [    216/160218]Grid done. P = 0.24 | Dur. = 0.06 | Depth = 0.90
2013-10-13 18:41:00,011 [    217/160218]Grid done. P = 0.24 | Dur. = 0.07 | Depth = 0.10
2013-10-13 18:41:00,129 [    218/160218]Grid done. P = 0.24 | Dur. = 0.07 | Depth = 0.20
2013-10-13 18:41:00,239 [    219/160218]Grid done. P = 0.24 | Dur. = 0.07 | Depth = 0.30
2013-10-13 18:41:00,361 [    220/160218]Grid done. P = 0.24 | Dur. = 0.07 | Depth = 0.40
2013-10-13 18:41:00,477 [    221/160218]Grid done. P = 0.24 | Dur. = 0.07 | Depth = 0.50
2013-10-13 18:41:00,589 [    222/160218]Grid done. P = 0.24 | Dur. = 0.07 | Depth = 0.60
2013-10-13 18:41:00,710 [    223/160218]Grid done. P = 0.24 | Dur. = 0.07 | Depth = 0.70
2013-10-13 18:41:00,820 [    224/160218]Grid done. P = 0.24 | Dur. = 0.07 | Depth = 0.80
2013-10-13 18:41:00,929 [    225/160218]Grid done. P = 0.24 | Dur. = 0.07 | Depth = 0.90
2013-10-13 18:41:01,055 [    226/160218]Grid done. P = 0.24 | Dur. = 0.08 | Depth = 0.10
2013-10-13 18:41:01,165 [    227/160218]Grid done. P = 0.24 | Dur. = 0.08 | Depth = 0.20
2013-10-13 18:41:01,275 [    228/160218]Grid done. P = 0.24 | Dur. = 0.08 | Depth = 0.30
2013-10-13 18:41:01,384 [    229/160218]Grid done. P = 0.24 | Dur. = 0.08 | Depth = 0.40
2013-10-13 18:41:01,505 [    230/160218]Grid done. P = 0.24 | Dur. = 0.08 | Depth = 0.50
2013-10-13 18:41:01,618 [    231/160218]Grid done. P = 0.24 | Dur. = 0.08 | Depth = 0.60
2013-10-13 18:41:01,728 [    232/160218]Grid done. P = 0.24 | Dur. = 0.08 | Depth = 0.70
2013-10-13 18:41:01,839 [    233/160218]Grid done. P = 0.24 | Dur. = 0.08 | Depth = 0.80
2013-10-13 18:41:01,950 [    234/160218]Grid done. P = 0.24 | Dur. = 0.08 | Depth = 0.90
2013-10-13 18:41:02,062 [    235/160218]Grid done. P = 0.24 | Dur. = 0.09 | Depth = 0.10
2013-10-13 18:41:02,177 [    236/160218]Grid done. P = 0.24 | Dur. = 0.09 | Depth = 0.20
2013-10-13 18:41:02,288 [    237/160218]Grid done. P = 0.24 | Dur. = 0.09 | Depth = 0.30
2013-10-13 18:41:02,399 [    238/160218]Grid done. P = 0.24 | Dur. = 0.09 | Depth = 0.40
2013-10-13 18:41:02,537 [    239/160218]Grid done. P = 0.24 | Dur. = 0.09 | Depth = 0.50
2013-10-13 18:41:02,838 [    240/160218]Grid done. P = 0.24 | Dur. = 0.09 | Depth = 0.60
2013-10-13 18:41:03,001 [    241/160218]Grid done. P = 0.24 | Dur. = 0.09 | Depth = 0.70
2013-10-13 18:41:03,147 [    242/160218]Grid done. P = 0.24 | Dur. = 0.09 | Depth = 0.80
2013-10-13 18:41:03,334 [    243/160218]Grid done. P = 0.24 | Dur. = 0.09 | Depth = 0.90
2013-10-13 18:41:03,490 [    244/160218]Grid done. P = 0.34 | Dur. = 0.01 | Depth = 0.10
2013-10-13 18:41:03,630 [    245/160218]Grid done. P = 0.34 | Dur. = 0.01 | Depth = 0.20
2013-10-13 18:41:03,792 [    246/160218]Grid done. P = 0.34 | Dur. = 0.01 | Depth = 0.30
2013-10-13 18:41:03,921 [    247/160218]Grid done. P = 0.34 | Dur. = 0.01 | Depth = 0.40
2013-10-13 18:41:04,097 [    248/160218]Grid done. P = 0.34 | Dur. = 0.01 | Depth = 0.50
2013-10-13 18:41:04,249 [    249/160218]Grid done. P = 0.34 | Dur. = 0.01 | Depth = 0.60
2013-10-13 18:41:04,437 [    250/160218]Grid done. P = 0.34 | Dur. = 0.01 | Depth = 0.70
2013-10-13 18:41:04,557 [    251/160218]Grid done. P = 0.34 | Dur. = 0.01 | Depth = 0.80
2013-10-13 18:41:04,686 [    252/160218]Grid done. P = 0.34 | Dur. = 0.01 | Depth = 0.90
2013-10-13 18:41:04,853 [    253/160218]Grid done. P = 0.34 | Dur. = 0.02 | Depth = 0.10
